id_transferencia,cantidad,motivo,cuenta_receptora,banco_receptor,fecha_movimiento,id_cuenta
5951633661,9592.44,Gasto Medico,00004823348160399835,CONSUBANCO,2025-01-01,621
6370682045,5626.27,Gasto Escolar,00001665752739349667,AUTOFIN,2023-05-02,261
5940076756,4593.86,Donacion,00008770006369269080,BABIEN,2024-06-02,434
5507873674,6813.93,Deposito,00006324299201985408,BBVA MEXICO,2022-07-01,864
6567310008,2895.2,Gasto Escolar,00002535471613502777,BANREGIO,2022-06-01,1032
8730059222,5599.99,Donacion,00005406411606103522,Nafin,2022-11-05,1121
9577265224,4799.58,Prestamo,00003260286866088317,BBVA MEXICO,2022-05-01,1089
3116219639,3690.13,Gasto,000010009050700862738,SPIN BY OXXO,2024-02-01,541
2006903953,5595.65,Gasto Escolar,00004740601149769596,BANAMEX,2025-01-03,8
8390975195,7428.03,Gasto Escolar,00003838221573798563,ALTERNATIVOS,2024-03-03,668
2055259832,4957.47,Gasto Escolar,00002813309965220047,BABIEN,2022-10-01,756
2623019375,5934.19,Prestamo,00008117311476934418,Invex,2023-01-01,1121
3043408703,9801.91,Prestamo,00001338506277506618,SCOTIABANK,2024-11-01,317
6899769789,4288.8,Prestamo,00005808760316442544,Bancoppel,2022-01-01,359
1646559173,8924.28,Prestamo,00005963874016854695,BBVA MEXICO,2022-11-02,903
4396821280,6739.35,Gasto Escolar,00001719028204007381,KLAR,2022-04-03,1148
8836597377,2427.22,Gasto,00001930624127724111,KLAR,2023-11-01,378
2995222627,3091.13,Deposito,00005105062049940884,Afirme,2022-06-03,389
2891510651,131.04,Gasto Escolar,00008882926535191839,MERCADO PAGO W,2023-05-02,590
7517847290,9431.39,Abono,000010240412609338128,SANTANDER,2025-01-03,668
3104798544,2430.76,Gasto Escolar,000010398543236383096,AFIRME,2022-04-01,926
10258598953,7389.69,Deposito,00004509243999643297,Mifel,2024-03-03,297
7208795130,4949.94,Gasto,00003965034032450542,MERCADO PAGO W,2022-02-01,86
8417596978,465.77,Deposito,00004344038040412110,002,2023-11-01,960
7228885606,8034.94,Pago,00006469647654062968,SPIN BY OXXO,2022-08-02,621
5000322866,4064.73,Deposito,00006695984159229593,002,2024-09-03,1025
6424384582,9390.9,Gasto Escolar,00006706353106986371,COMPARTAMOS,2023-09-02,472
6462202240,6792.88,Prestamo,00003243680845316029,INVEX,2023-01-01,1032
8936107979,2703.61,Gasto,00002475366863878513,Bancoppel,2022-04-01,1119
7277521256,3940.35,Gasto,00002869076466520920,KLAR,2022-01-03,402
8466593841,5131.86,Abono,00001729582853833515,TRANSFER,2023-04-02,852
2966719075,3233.99,Pago,00006698289968238371,CONSUBANCO,2024-02-06,788
10095842389,5146.41,Gasto,00001257962917270526,BBASE,2025-01-05,439
10276628567,9863.15,Gasto Medico,00002598557948526986,SPIN BY OXXO,2024-08-01,563
1352817191,1857.73,Abono,00005554547415863985,Nafin,2024-01-03,607
9630306455,5401.75,Gasto,00004144130584323572,MONEXCB,2023-03-03,663
4442390688,4042.19,Pago,00006887819617454158,LIBERTAD,2023-08-04,401
10599966200,4803.33,Gasto Escolar,00009162399853560040,BANAMEX,2022-07-01,1119
2340232937,5702.4,Prestamo,00006500643266443766,INBURSA,2022-07-04,311
1068356241,439.06,Pago,00006441694004359796,AUTOFIN,2024-07-05,983
5921413289,7879.61,Abono,00008246707019294456,Bancoppel,2023-09-06,160
1694276275,3185.89,Abono,00007339610441669983,BAJIO,2023-06-01,249
10986140818,3961.03,Gasto,00003976508848711477,Invex,2023-04-01,511
9798954159,3964.93,Abono,000010716901522248312,Mifel,2022-02-01,496
3640632607,2049.63,Deposito,00009696519662053152,STP,2023-10-01,1025
5515521985,5670.45,Gasto Escolar,00001968784947150201,KLAR,2024-05-05,550
3747910570,8878.95,Gasto Escolar,00009075842279030704,ALTERNATIVOS,2022-05-01,885
5541835387,5303.89,Abono,00004299214121580514,KLAR,2022-03-01,926
7693827303,8405.38,Gasto,00006837302899646659,Mifel,2024-01-02,607
10095131010,1067.95,Pago,00004218594699882729,ACTINVER,2023-10-05,613
2986114666,7258.61,Pago,00007478427220971388,LIBERTAD,2024-04-01,940
6228064611,9657.13,Gasto Escolar,00007959835821659018,ALTERNATIVOS,2022-11-06,864
9940461660,4409.57,Abono,000010695141952638576,STP,2023-10-04,607
5568971632,8263.89,Prestamo,00008877631356935269,MIFEL,2024-02-06,1049
3093376939,6832.6,Gasto Medico,00008330258747566081,DONDE,2022-06-03,1069
2639270963,1050.84,Abono,00004448941220980204,NAFIN,2024-02-04,206
10064830278,8191.98,Deposito,00008211269486236383,ALTERNATIVOS,2023-06-06,1033
1276813517,4172.95,Deposito,000010231695367576088,SCOTIABANK,2024-01-02,621
10957684768,9384.19,Abono,00007300547773622356,LIBERTAD,2023-06-03,278
2842147602,4713.17,Deposito,00003629114107930686,TRANSFER,2024-07-01,498
4942011256,7243.44,Prestamo,00005144624393807082,002,2023-09-05,693
4744510629,9275.28,Deposito,00009486983372140018,ARCUS,2022-03-01,524
10799962636,1450.85,Abono,00009794930352645976,MIFEL,2023-01-04,1033
3779982903,6438.92,Gasto,00007898104526372280,BABIEN,2022-08-02,1033
6973716263,591.86,Deposito,00004328410817677638,Afirme,2023-01-01,107
8805778653,3348.6,Abono,00004842302021065005,ASP INTEGRA OPC,2022-06-01,129
8598977572,4878.63,Donacion,00009004419354589594,AFIRME,2024-11-04,381
6123515840,5403.13,Deposito,00003867231618617032,BBASE,2024-06-01,1148
9488192366,7946.99,Pago,00002558238730385986,HSBC,2022-10-02,623
2923546986,1742.86,Deposito,00009018587154042464,GBM,2022-09-01,672
6947271971,9748.96,Pago,00006569304037425593,Santander,2022-01-02,389
1048715033,579.95,Gasto,000010801529818426632,Mifel,2024-01-05,290
9946742386,2661.37,Gasto,00007967039524704602,KLAR,2023-10-06,970
2040446038,2164.47,Gasto,00002883545135100404,MIFEL,2024-06-03,788
4718052829,9085.53,Pago,00004624643124639644,FONDEADORA,2024-02-02,403
2120623362,9006.03,Gasto Escolar,00007313144724642102,NAFIN,2022-10-03,1003
5060657718,9918.74,Gasto Medico,00005862023938820604,AZTECA,2023-03-04,607
7113750173,7071.91,Donacion,000010502424435945992,DONDE,2024-03-06,376
10872357916,296.37,Donacion,00008484840720925923,SPIN BY OXXO,2022-01-01,580
5579645141,3200.75,Abono,00005573608183996432,Invex,2022-01-01,1033
8977147879,6979.39,Deposito,00003292801195035381,Bancoppel,2022-03-05,631
1011245294,7784.75,Donacion,000010125335493606876,INBURSA,2022-01-06,524
8509143184,8185.41,Deposito,00008773354865101430,002,2025-01-02,256
6751758462,1970.99,Donacion,00007986970273538640,BANAMEX,2024-09-04,627
4318879148,8620.4,Gasto Medico,000010501408851718404,AUTOFIN,2023-06-06,563
3840647447,1838.61,Abono,00005220267186972748,BBASE,2023-04-04,610
6758740245,3461.38,Gasto,00009270773732914884,Mifel,2023-08-01,788
2350124457,8383.86,Donacion,00001264307481683283,INVEX,2023-08-03,136
10369499226,6887.65,Gasto,00002014564804483069,STP,2023-04-03,795
9191288071,5860.98,Gasto Medico,00004053747199983956,Bancoppel,2024-02-05,1032
5577980790,1499.64,Gasto Medico,00005714162918491820,ALTERNATIVOS,2023-11-01,1020
7183078265,4278.48,Pago,00006941550028010199,BANREGIO,2022-02-02,234
9910490320,2479.1,Gasto Escolar,00002048476369706939,Bancoppel,2023-06-02,760
1207579979,4896.68,Abono,00005791245955541428,CAJA POP MEXICA,2024-01-02,492
1774956605,2250.47,Abono,00003525002749896874,NU MEXICO,2024-06-03,869
3512826814,4017.1,Gasto Escolar,00006556689182594979,SCOTIABANK,2023-09-06,516
8225911479,5930.63,Prestamo,00008914384261479599,LIBERTAD,2024-06-06,389
7586359962,9485.53,Abono,00001284022877212329,NU MEXICO,2022-09-06,542
6680422601,493.55,Prestamo,00008503908395456938,AFIRME,2022-11-01,903
5260797390,7142.53,Donacion,00001443666306251182,BANAMEX,2022-08-03,389
7021499586,6298.1,Donacion,00001782003547200636,ALTERNATIVOS,2023-02-05,1121
1748276501,4362.17,Donacion,00002383349842907660,ACTINVER,2024-06-06,1119
9736385272,9010.29,Abono,00006168652642436305,SANTANDER,2024-08-02,978
8802142290,1237.15,Gasto Medico,000010855205884397944,Afirme,2022-02-04,908
4627233109,9760.53,Abono,00009629141201426528,ABC CAPITAL,2022-10-03,885
6662206144,9709.91,Gasto Escolar,000010541048446600044,Bancoppel,2023-08-01,926
1405802130,2452.39,Abono,000010099876989315728,CONSUBANCO,2023-07-02,940
9675384783,7328.07,Gasto Escolar,000010463455918560248,MERCADO PAGO W,2022-01-01,311
8008348100,5496.7,Gasto,00006892657929703642,MONEXCB,2022-05-06,311
5770962909,5588.68,Pago,00008820469308979461,BANCOPPEL,2022-06-05,54
6259492165,4998.42,Donacion,00008398539418058461,BANAMEX,2023-08-06,517
8663980407,4350.13,Gasto Medico,00006012481941647349,Afirme,2024-04-04,740
9964564091,2825.51,Abono,00008565434851250777,AZTECA,2024-11-03,1029
10205897443,2199.69,Gasto,00006546035424271885,GBM,2022-06-04,627
4873156768,2069.08,Gasto Medico,00009279585751484256,ASP INTEGRA OPC,2023-08-01,271
8324105158,3826.39,Gasto Medico,00006915373754486926,Mifel,2024-08-02,498
7392266537,5059.13,Pago,00002023515240438928,NAFIN,2024-09-05,616
2983689452,823.74,Gasto Escolar,00004498806225287299,DONDE,2023-05-01,524
7875952319,5443.22,Gasto Escolar,00003760405836184889,BBASE,2022-08-04,234
10926630063,2714.16,Gasto Medico,00003802533310919328,Mifel,2023-03-01,848
3689550757,2344.54,Gasto,00004215072864744450,LIBERTAD,2024-02-04,885
2516426645,8814.8,Pago,00005044808538568006,NU MEXICO,2024-02-05,885
1809551513,3290.13,Gasto Medico,00008020224705410201,AFIRME,2023-05-06,631
8719701635,7276.63,Pago,00008034015404741094,SPIN BY OXXO,2023-02-02,381
2424011237,7729.84,Abono,00004085090803958412,KLAR,2023-11-04,950
7982158870,2649.94,Prestamo,000010642541283685612,Mifel,2023-11-06,359
6517471814,3539.63,Donacion,00008030254058257777,BAJIO,2024-01-04,174
8105389080,8298.4,Prestamo,00002698477805829235,HSBC,2023-01-03,1004
2396272823,3950,Gasto Medico,00001933184825010960,SCOTIABANK,2023-07-06,472
9114166478,4717.35,Abono,00001899837551231244,DONDE,2024-11-01,206
9591273169,1775.51,Gasto Escolar,00002596417258545886,AZTECA,2023-07-04,290
4493777091,9073.07,Gasto Escolar,00003955315144952504,MONEXCB,2024-07-03,852
7649878355,8240.91,Donacion,00004247642449014876,ABC CAPITAL,2024-01-02,743
9214992385,3557.7,Abono,00004209596165972024,BABIEN,2023-10-02,655
2098654488,2677.78,Gasto,00001189165107675351,BANAMEX,2023-06-05,1119
3645663857,9617.72,Gasto Medico,00009158795535081916,Afirme,2024-11-01,627
5168731168,7346.47,Deposito,00006361172598843331,Invex,2023-06-04,261
2058488425,703.48,Prestamo,00009260445326723240,Afirme,2024-11-02,861
8675257955,7154.71,Deposito,00004707714777729492,TRANSFER,2022-02-02,732
10366474721,1989.03,Prestamo,00002665664575859418,MONEXCB,2024-05-05,376
7668055035,6967.58,Abono,00004996506980342551,NAFIN,2023-05-06,990
2833296612,3367.83,Gasto,00002513053673318927,ARCUS,2024-09-01,316
1410450748,9913.2,Gasto Medico,00009177143156070028,BANCOPPEL,2022-05-05,18
2091111902,5117.65,Gasto,00002138854628021542,MERCADO PAGO W,2024-07-03,1033
4504819875,3152.26,Abono,00003382126722583233,Mifel,2022-09-01,987
9136641626,560.78,Gasto,00002887245266171351,KLAR,2023-01-04,742
10639233886,852.03,Deposito,00006090382148759709,Bancoppel,2024-01-06,621
8364161367,674.7,Prestamo,000010701598286481384,INBURSA,2023-07-02,229
10488119257,4280.93,Gasto Escolar,000010208748138480420,Mifel,2022-10-01,311
9238143629,9930.43,Deposito,00001608033925229969,MONEXCB,2025-01-06,721
10443837935,1613.37,Prestamo,00003615191578277152,NAFIN,2023-08-06,855
1942694249,2409.47,Gasto,00006902151186797864,BANCOPPEL,2022-03-03,971
8944666361,6869.29,Prestamo,00003151962426861651,BABIEN,2023-04-06,776
5732432738,8221.16,Gasto Escolar,00006634457202885497,ARCUS,2022-04-03,960
5560839371,6679.95,Donacion,000010989015158941944,BANCOPPEL,2024-01-03,359
7183202444,4040.09,Pago,00002459588612912981,BABIEN,2022-10-04,946
1373604217,5307.96,Pago,00009337282940810048,STP,2024-04-03,908
3423013230,2907.53,Abono,00005501328388234227,SCOTIABANK,2022-09-01,314
5550021250,6864.14,Gasto Medico,000010813919497705444,Bancoppel,2023-04-02,107
8707584080,263.59,Donacion,00007544070563034268,BAJIO,2022-04-01,487
5620580743,7749.85,Gasto,00004143200062031284,SCOTIABANK,2024-08-06,960
2508762655,1058.7,Gasto Escolar,00007890427076581329,ARCUS,2024-02-01,869
5638348801,5675.55,Prestamo,00001180115284138733,MIFEL,2022-05-06,1012
7233477327,5305.32,Abono,000011048269584296240,Bancoppel,2023-01-03,960
8118460541,9727.82,Deposito,00006727409900326337,Mifel,2024-05-04,258
4508493475,1953.6,Pago,00008524115750777099,CONSUBANCO,2023-04-05,326
9465273502,3065.71,Pago,00008578589725319136,MONEXCB,2023-06-04,261
3517964869,3628,Donacion,00002499775527259335,INBURSA,2025-01-05,550
7296610774,9067.31,Donacion,00004338648392898513,TRANSFER,2023-01-04,788
8546713739,2701.51,Pago,00005134181535219348,SANTANDER,2024-04-03,105
8035748230,3638.87,Donacion,00007299320163652542,TRANSFER,2024-01-02,311
1901517498,7190.06,Donacion,00007902856508723121,002,2022-08-04,406
6384526011,7026.7,Prestamo,00001458105435228539,COMPARTAMOS,2024-09-03,328
6453872820,3297.26,Gasto,00006464211112207698,BANREGIO,2023-11-06,605
3433923531,4885.36,Donacion,00007071269308888123,FONDEADORA,2024-03-03,379
7441917114,8117.58,Pago,00007500318291891865,BAJIO,2023-07-01,472
3305812900,5416.98,Pago,000010930606925151228,AFIRME,2023-10-04,986
6038903365,9123.57,Gasto,00006395996582478666,SANTANDER,2025-01-04,986
3565389859,9462.68,Donacion,00005446212222137018,Mifel,2022-08-04,396
5410379612,7023.19,Gasto Medico,00009184250586585678,STP,2023-08-06,1033
2922488863,4753.07,Gasto,00005510083640503808,Mifel,2023-05-05,162
1356564478,8099.27,Gasto Medico,00009798082130661368,Santander,2023-08-05,718
1982136357,8578,Abono,00006382936655771254,Mifel,2023-05-05,1025
6495018340,1646.15,Gasto,00007531256110907249,MIFEL,2023-04-05,849
2787405700,2708.83,Gasto Escolar,00006460137730285682,KLAR,2022-03-03,960
6718699588,5203.07,Deposito,00009136589662533180,NU MEXICO,2024-11-06,610
1436938263,1580.86,Gasto Escolar,000010618515559164120,TRANSFER,2024-01-03,761
6459155709,8686.82,Gasto Medico,00003702543415143976,Santander,2024-04-06,664
7214996033,4129.7,Abono,00007160630859230625,BBVA MEXICO,2023-01-01,940
1489718291,2014.98,Gasto Medico,00001818830209779035,002,2024-10-06,234
1818428826,714.36,Gasto,00005928359448490789,CAJA POP MEXICA,2024-07-06,333
4302582940,9510.35,Gasto,000010700291853171960,Nafin,2023-04-01,223
6704241264,3538.45,Gasto Medico,00007877958601731131,002,2022-01-06,978
7289243968,7468.14,Prestamo,00007941299125087988,ALTERNATIVOS,2022-07-01,537
10439562167,5571.5,Deposito,00008980951220447867,SCOTIABANK,2024-11-04,730
9669056170,8351.48,Abono,00002070183977815200,AFIRME,2023-04-01,978
8348986467,3216.19,Prestamo,00002528177343904826,MERCADO PAGO W,2022-02-05,326
8008547859,205.11,Prestamo,00003621701817279680,Santander,2023-07-01,311
9589194263,1985.15,Gasto Medico,000010196674543789768,ARCUS,2024-04-01,1119
1576083100,3333.51,Pago,000011035728846552388,KLAR,2023-02-01,153
8402793766,6805.87,Prestamo,00001238101097767629,GBM,2025-01-06,779
2557443534,2781.99,Gasto Medico,00002020317422923325,ARCUS,2023-04-04,960
10346767739,2411.76,Pago,00004232543725888994,BBVA MEXICO,2024-09-04,620
7287049567,4277.52,Pago,00001658741097062332,SANTANDER,2023-06-06,876
6385044319,832.92,Deposito,00007937824423015338,BANJERCITO,2022-02-01,8
6027348037,3952.77,Abono,00009991626027353190,BANREGIO,2022-04-01,985
2773433581,2655.93,Deposito,00006048216669902126,AFIRME,2022-05-01,533
7082203297,5160.7,Prestamo,00009233320826144628,BAJIO,2022-01-06,311
7911246979,1461.7,Abono,00007802640310704937,BBVA MEXICO,2023-01-04,631
6082319900,7040.29,Gasto,00008798716476248995,BBASE,2024-07-01,829
9477155835,9094.81,Pago,00009287379178107864,BABIEN,2024-01-04,740
3131995545,2789.69,Donacion,00008543742670609273,BBASE,2023-10-02,631
9559028008,8340.22,Deposito,00001471388539651130,STP,2023-04-01,1146
9839662301,1512.72,Gasto,00008008576205043631,AUTOFIN,2024-08-03,492
10413820238,2397.54,Abono,000010763847558902736,002,2023-07-02,591
7312263688,4853.7,Pago,00007896328975827262,NAFIN,2024-05-06,938
4251961823,7267.6,Gasto,00004941628396939874,NU MEXICO,2024-02-04,616
5619778870,8806.22,Donacion,00008159157579773614,BABIEN,2023-04-02,573
7016809094,1988.53,Gasto,00005146265217863003,Bancoppel,2023-02-01,234
3348316876,6321.31,Gasto,00007198577687173910,SANTANDER,2023-11-06,631
1742585679,163.31,Gasto Escolar,00005494293010906942,AZTECA,2023-08-01,983
8744271212,6114.04,Prestamo,00005318043730437833,BANCOPPEL,2022-09-01,803
4606591374,5177.26,Gasto,00007550551502846791,TRANSFER,2022-03-06,821
5791528480,6165.74,Donacion,00005008120567293756,BANJERCITO,2024-02-03,829
1495044098,2924.6,Gasto Escolar,00006310493144582724,BBVA MEXICO,2023-05-02,885
1769871038,7331.61,Donacion,00003903411542886143,LIBERTAD,2022-07-01,663
1789732868,8381.61,Pago,00009511035945865826,ABC CAPITAL,2023-11-03,621
4663430938,2742.78,Abono,00007919408858318108,002,2022-02-05,311
8823088304,5456.56,Deposito,00008708865976772832,002,2023-06-01,439
3797866287,3170.41,Abono,000010738184042519336,INVEX,2024-08-04,721
5495573668,1948.57,Gasto Escolar,00001318491820140698,BBASE,2022-01-05,261
3561721884,9080.71,Prestamo,000010957592045229104,Bancoppel,2023-01-01,141
10279555164,7844.1,Gasto Medico,00001423180109318910,INVEX,2023-07-04,326
6123400143,7673.07,Gasto Escolar,00005298614729522536,AZTECA,2022-02-06,819
9232058731,5415.59,Gasto Medico,00008847321382062158,ASP INTEGRA OPC,2024-09-01,30
9598592900,4678.82,Gasto,00002300014059727139,ACTINVER,2023-11-06,807
7463668807,1820.01,Deposito,00004467127599785078,Nafin,2024-07-01,761
6415845715,3588.5,Gasto Escolar,00007869855619241448,MERCADO PAGO W,2023-05-04,487
1125130038,4139.8,Pago,00007200685360627179,Nafin,2022-01-03,297
2843286622,2276.2,Prestamo,00005472079449968025,BANAMEX,2022-11-02,760
6253471155,9388.13,Gasto Escolar,000010527409309123648,KLAR,2024-10-06,946
4993283651,8381.71,Gasto,00003531662893271685,ALTERNATIVOS,2023-08-01,8
6238234377,2285.79,Pago,00005158283922397381,INVEX,2024-04-02,573
10165417367,8159.64,Gasto,000010190207198933924,FONDEADORA,2024-07-03,352
9424324394,6849.02,Prestamo,00005970496448321569,AZTECA,2024-04-05,1025
8199374908,560.49,Gasto,00006562983707352281,BABIEN,2023-11-03,229
9809556760,5765.32,Gasto Medico,00003767844869553726,SCOTIABANK,2024-03-02,162
10613010271,8801.75,Gasto,00009430064994221038,ACTINVER,2024-06-02,616
9371025259,7675.13,Gasto,00003853173647868432,GBM,2024-11-06,244
7853163719,5369.1,Gasto Medico,00001673111277360445,KLAR,2023-09-02,389
5466483241,6859.33,Gasto Medico,00003507014762496353,BANAMEX,2024-05-02,760
9058579893,116.49,Abono,00006066785212322036,ASP INTEGRA OPC,2022-07-01,861
2323924662,9069.4,Gasto Escolar,00009474173935021790,ABC CAPITAL,2024-08-05,1033
5982708008,7334.57,Donacion,00009395331917285618,MIFEL,2024-04-06,18
8630417122,1625.85,Deposito,000010041763804134536,INVEX,2024-05-03,1135
1647900408,7430.88,Gasto Escolar,00006682076159279612,SPIN BY OXXO,2024-02-01,379
10520233050,7066.27,Prestamo,000010563463849036944,AFIRME,2022-06-04,607
9029971191,6474.9,Gasto Medico,00005761438471271946,BANJERCITO,2022-07-01,389
4714429587,4360.89,Abono,00006553706249138373,COMPARTAMOS,2022-10-05,206
6368703008,1421.76,Abono,00008778414546651591,ABC CAPITAL,2023-07-05,876
8868502816,1813.06,Gasto Escolar,00008259764544294312,BBASE,2023-10-01,903
10469639918,2662.76,Gasto Escolar,00001765862448306909,KLAR,2024-11-01,297
1737817121,2938.2,Abono,00001619813450474691,BANAMEX,2024-08-02,401
10415392886,2652.39,Prestamo,00008702438557263936,AUTOFIN,2025-01-04,1033
5095801062,2189.89,Abono,00008627710398184693,AUTOFIN,2023-06-03,607
8166119316,1027.24,Pago,00002788779453314333,SPIN BY OXXO,2024-09-05,627
5403013996,5165.58,Gasto Escolar,00003942202387377424,BABIEN,2023-07-04,193
1790899092,6940.77,Abono,00002454333594138124,TRANSFER,2023-02-03,864
2555521064,7698.32,Deposito,00008678501119044956,Nafin,2023-11-06,861
8290573137,4040.32,Donacion,00002129063159625982,AFIRME,2023-05-04,1082
3472477390,6990.65,Abono,00002414416379916907,BAJIO,2023-05-02,631
6370689681,9462.65,Abono,00005439180691099389,MIFEL,2023-11-03,926
10701620437,7384.02,Deposito,00002243816486867910,AUTOFIN,2023-07-03,995
